CPU Utilization Data for com.docker.hyper
CPU%:6.69  TimeStamp:"2020-08-07T00:39:24"
CPU%:7.72  TimeStamp:"2020-08-07T00:39:25"
CPU%:7.29  TimeStamp:"2020-08-07T00:39:26"
CPU%:8.42  TimeStamp:"2020-08-07T00:39:27"
CPU%:8.50  TimeStamp:"2020-08-07T00:39:28"
CPU%:8.75  TimeStamp:"2020-08-07T00:39:29"
CPU%:9.82  TimeStamp:"2020-08-07T00:39:30"
CPU%:7.60  TimeStamp:"2020-08-07T00:39:31"
CPU%:7.93  TimeStamp:"2020-08-07T00:39:32"
CPU%:9.96  TimeStamp:"2020-08-07T00:39:33"
